School,Gender,Sport,Year,Pct,CPct,Ranking
Lake Forest,Women,Soccer,2009,0.632,0.778,1
Macalester College,Women,Soccer,2009,0.682,0.682,2
University of Chicago,Women,Soccer,2009,0.775,0.643,3
Grinnell,Women,Soccer,2009,0.417,0.5,4
Knox,Women,Soccer,2009,0.147,0.125,5
St Norbert College,Women,Soccer,2009,0,0,6
University of Chicago,Women,Soccer,2010,0.711,0.857,1
Lake Forest,Women,Soccer,2010,0.579,0.778,2
St Norbert College,Women,Soccer,2010,0.472,0.667,3
Macalester College,Women,Soccer,2010,0.632,0.636,4
Grinnell,Women,Soccer,2010,0.382,0.5,5
Knox,Women,Soccer,2010,0.389,0.222,6
Cornell College,Women,Soccer,2010,0.125,0,7
Grinnell,Women,Soccer,2011,0.611,0.833,1
St Norbert College,Women,Soccer,2011,0.595,0.833,2
Macalester College,Women,Soccer,2011,0.632,0.682,3
Monmouth IL,Women,Soccer,2011,0.529,0.611,4
Lawrence,Women,Soccer,2011,0.368,0.556,5
University of Chicago,Women,Soccer,2011,0.588,0.429,6
Lake Forest,Women,Soccer,2011,0.389,0.333,7
Illinois Col,Women,Soccer,2011,0.333,0.167,8
Knox,Women,Soccer,2011,0.206,0.167,9
Cornell College,Women,Soccer,2011,0.263,0.125,10
Beloit,Women,Soccer,2011,0.275,0.074,11
Lake Forest,Women,Soccer,2012,0.69,0.85,1
St Norbert College,Women,Soccer,2012,0.725,0.8,2
Monmouth IL,Women,Soccer,2012,0.553,0.75,3
Grinnell,Women,Soccer,2012,0.441,0.7,4
Macalester College,Women,Soccer,2012,0.618,0.591,5
University of Chicago,Women,Soccer,2012,0.667,0.571,6
Ripon,Women,Soccer,2012,0.611,0.45,7
Illinois Col,Women,Soccer,2012,0.444,0.4,8
Beloit,Women,Soccer,2012,0.431,0.3,9
Cornell College,Women,Soccer,2012,0.25,0.25,10
Lawrence,Women,Soccer,2012,0.188,0.222,11
Knox,Women,Soccer,2012,0.176,0,12
St Norbert College,Women,Soccer,2013,0.727,0.8,1
Monmouth IL,Women,Soccer,2013,0.684,0.8,2
Lake Forest,Women,Soccer,2013,0.711,0.75,3
Macalester College,Women,Soccer,2013,0.711,0.727,4
Grinnell,Women,Soccer,2013,0.605,0.65,5
University of Chicago,Women,Soccer,2013,0.658,0.571,6
Ripon,Women,Soccer,2013,0.583,0.55,7
Cornell College,Women,Soccer,2013,0.528,0.45,8
Illinois Col,Women,Soccer,2013,0.444,0.35,9
Lawrence,Women,Soccer,2013,0.344,0.35,10
Beloit,Women,Soccer,2013,0.185,0.133,11
Knox,Women,Soccer,2013,0.333,0,12
Lake Forest,Women,Soccer,2014,0.955,1,1
Ripon,Women,Soccer,2014,0.65,0.8,2
Grinnell,Women,Soccer,2014,0.553,0.65,3
University of Chicago,Women,Soccer,2014,0.738,0.643,4
Illinois Col,Women,Soccer,2014,0.667,0.6,5
St Norbert College,Women,Soccer,2014,0.417,0.55,6
Macalester College,Women,Soccer,2014,0.528,0.5,7
Cornell College,Women,Soccer,2014,0.472,0.4,8
Lawrence,Women,Soccer,2014,0.333,0.4,9
Monmouth IL,Women,Soccer,2014,0.278,0.3,10
Beloit,Women,Soccer,2014,0.241,0.1,11
Knox,Women,Soccer,2014,0.176,0,12
Lake Forest,Women,Soccer,2015,0.789,0.95,1
St Norbert College,Women,Soccer,2015,0.632,0.8,2
Macalester College,Women,Soccer,2015,0.706,0.773,3
Knox,Women,Soccer,2015,0.7,0.6,4
University of Chicago,Women,Soccer,2015,0.65,0.571,5
Monmouth IL,Women,Soccer,2015,0.333,0.5,6
Lawrence,Women,Soccer,2015,0.5,0.444,7
Beloit,Women,Soccer,2015,0.438,0.4,8
Illinois Col,Women,Soccer,2015,0.389,0.35,9
Ripon,Women,Soccer,2015,0.417,0.3,10
Grinnell,Women,Soccer,2015,0.353,0.3,11
Cornell College,Women,Soccer,2015,0.118,0.1,12
Knox,Women,Soccer,2016,0.929,1,1
Lake Forest,Women,Soccer,2016,0.579,0.722,2
Grinnell,Women,Soccer,2016,0.553,0.722,3
Ripon,Women,Soccer,2016,0.806,0.611,4
St Norbert College,Women,Soccer,2016,0.528,0.611,5
University of Chicago,Women,Soccer,2016,0.804,0.571,6
Illinois Col,Women,Soccer,2016,0.472,0.556,7
Macalester College,Women,Soccer,2016,0.618,0.455,8
Monmouth IL,Women,Soccer,2016,0.444,0.333,9
Beloit,Women,Soccer,2016,0.31,0.259,10
Cornell College,Women,Soccer,2016,0.167,0.111,11
Lawrence,Women,Soccer,2016,0.094,0.056,12
St Norbert College,Women,Soccer,2017,0.711,0.889,1
Knox,Women,Soccer,2017,0.682,0.889,2
University of Chicago,Women,Soccer,2017,0.917,0.857,3
Monmouth IL,Women,Soccer,2017,0.575,0.667,4
Grinnell,Women,Soccer,2017,0.556,0.667,5
Lake Forest,Women,Soccer,2017,0.471,0.667,6
Macalester College,Women,Soccer,2017,0.529,0.5,7
Ripon,Women,Soccer,2017,0.588,0.444,8
Cornell College,Women,Soccer,2017,0.263,0.444,9
Beloit,Women,Soccer,2017,0.333,0.222,10
Illinois Col,Women,Soccer,2017,0.158,0.111,11
Lawrence,Women,Soccer,2017,0.111,0,12
Knox,Women,Soccer,2018,0.69,0.889,1
Grinnell,Women,Soccer,2018,0.559,0.778,2
St Norbert College,Women,Soccer,2018,0.425,0.722,3
University of Chicago,Women,Soccer,2018,0.711,0.571,4
Ripon,Women,Soccer,2018,0.421,0.556,5
Lake Forest,Women,Soccer,2018,0.472,0.5,6
Monmouth IL,Women,Soccer,2018,0.529,0.444,7
Beloit,Women,Soccer,2018,0.333,0.444,8
Cornell College,Women,Soccer,2018,0.306,0.444,9
Macalester College,Women,Soccer,2018,0.375,0.273,10
Illinois Col,Women,Soccer,2018,0.333,0.222,11
Lawrence,Women,Soccer,2018,0,0,12
Knox,Women,Soccer,2019,0.69,0.833,1
Cornell College,Women,Soccer,2019,0.65,0.778,2
University of Chicago,Women,Soccer,2019,0.775,0.714,3
Monmouth IL,Women,Soccer,2019,0.714,0.667,4
Lake Forest,Women,Soccer,2019,0.605,0.667,5
St Norbert College,Women,Soccer,2019,0.528,0.611,6
Grinnell,Women,Soccer,2019,0.5,0.556,7
Ripon,Women,Soccer,2019,0.333,0.444,8
Macalester College,Women,Soccer,2019,0.147,0.227,9
Lawrence,Women,Soccer,2019,0.474,0.222,10
Beloit,Women,Soccer,2019,0.235,0.222,11
Illinois Col,Women,Soccer,2019,0.278,0,12
Illinois Col,Women,Soccer,2020,0.605,0.375,1
Ripon,Women,Soccer,2020,0.342,0.188,2
Lake Forest,Women,Soccer,2020,0.9,0,3
Knox,Women,Soccer,2020,0.5,0,4
Beloit,Women,Soccer,2020,0,0,5
Cornell College,Women,Soccer,2020,0,0,5
Grinnell,Women,Soccer,2020,0,0,5
Lawrence,Women,Soccer,2020,0,0,5
Macalester College,Women,Soccer,2020,0,0,5
Monmouth IL,Women,Soccer,2020,0,0,5
St Norbert College,Women,Soccer,2020,0,0,5
University of Chicago,Women,Soccer,2020,0,0,5
Knox,Women,Soccer,2021,0.632,1,1
Lake Forest,Women,Soccer,2021,0.559,0.812,2
St Norbert College,Women,Soccer,2021,0.525,0.654,3
Lawrence,Women,Soccer,2021,0.605,0.625,4
Beloit,Women,Soccer,2021,0.526,0.625,5
Monmouth IL,Women,Soccer,2021,0.324,0.562,6
University of Chicago,Women,Soccer,2021,0.773,0.5,7
Macalester College,Women,Soccer,2021,0.611,0.409,8
Grinnell,Women,Soccer,2021,0.235,0.375,9
Cornell College,Women,Soccer,2021,0.395,0.312,10
Illinois Col,Women,Soccer,2021,0.176,0.125,11
Ripon,Women,Soccer,2021,0.028,0,12
Grinnell,Women,Soccer,2022,0.711,0.938,1
Lake Forest,Women,Soccer,2022,0.658,0.875,2
Beloit,Women,Soccer,2022,0.604,0.75,3
St Norbert College,Women,Soccer,2022,0.429,0.583,4
Macalester College,Women,Soccer,2022,0.553,0.5,5
Cornell College,Women,Soccer,2022,0.275,0.5,6
Lawrence,Women,Soccer,2022,0.472,0.438,7
Illinois Col,Women,Soccer,2022,0.176,0.312,8
Knox,Women,Soccer,2022,0.167,0.312,9
University of Chicago,Women,Soccer,2022,0.472,0.214,10
Ripon,Women,Soccer,2022,0.306,0.188,11
Monmouth IL,Women,Soccer,2022,0.281,0.188,12
Lake Forest,Women,Soccer,2023,0.675,0.938,1
Grinnell,Women,Soccer,2023,0.658,0.812,2
Lawrence,Women,Soccer,2023,0.5,0.75,3
Macalester College,Women,Soccer,2023,0.556,0.636,4
Beloit,Women,Soccer,2023,0.351,0.625,5
St Norbert College,Women,Soccer,2023,0.523,0.615,6
University of Chicago,Women,Soccer,2023,0.65,0.5,7
Monmouth IL,Women,Soccer,2023,0.406,0.438,8
Illinois Col,Women,Soccer,2023,0.444,0.375,9
Ripon,Women,Soccer,2023,0.559,0.312,10
Cornell College,Women,Soccer,2023,0.179,0.125,11
Knox,Women,Soccer,2023,0.031,0.062,12
Lake Forest,Women,Soccer,2024,0.775,0.938,1
Lawrence,Women,Soccer,2024,0.727,0.938,2
Grinnell,Women,Soccer,2024,0.559,0.688,3
St Norbert College,Women,Soccer,2024,0.4,0.542,4
Beloit,Women,Soccer,2024,0.316,0.542,5
Monmouth IL,Women,Soccer,2024,0.412,0.5,6
Illinois Col,Women,Soccer,2024,0.605,0.375,7
Macalester College,Women,Soccer,2024,0.441,0.364,8
University of Chicago,Women,Soccer,2024,0.636,0.357,9
Ripon,Women,Soccer,2024,0.342,0.188,10
Cornell College,Women,Soccer,2024,0.156,0.188,11
Knox,Women,Soccer,2024,0.147,0.125,12
Cornell College,Women,Soccer,2025,0,0,1
Knox,Women,Softball,1987,0,0,1
Knox,Women,Softball,1988,0,0,1
Knox,Women,Softball,1989,0,0,1
Knox,Women,Softball,1990,0,0,1
Knox,Women,Softball,1991,0,0,1
Knox,Women,Softball,1992,0,0,1
Knox,Women,Softball,1993,0,0,1
Knox,Women,Softball,1994,0,0,1
Knox,Women,Softball,1995,0,0,1
University of Chicago,Women,Softball,1996,0.692,0.692,1
Knox,Women,Softball,1996,0,0,2
University of Chicago,Women,Softball,1997,0.586,0.667,1
Knox,Women,Softball,1997,0,0,2
University of Chicago,Women,Softball,1998,0.571,0,1
Knox,Women,Softball,1998,0,0,2
University of Chicago,Women,Softball,1999,0.833,0,1
Knox,Women,Softball,1999,0,0,2
University of Chicago,Women,Softball,2000,0.638,0,1
Knox,Women,Softball,2000,0,0,2
Lake Forest,Women,Softball,2001,0.5,0.722,1
University of Chicago,Women,Softball,2001,0.684,0,2
Knox,Women,Softball,2001,0,0,3
Lake Forest,Women,Softball,2002,0.739,0.812,1
University of Chicago,Women,Softball,2002,0.472,0,2
Knox,Women,Softball,2002,0,0,3
Lake Forest,Women,Softball,2003,0.658,0.692,1
Macalester College,Women,Softball,2003,0.261,0.273,2
University of Chicago,Women,Softball,2003,0.697,0,3
Knox,Women,Softball,2003,0,0,4
Lake Forest,Women,Softball,2004,0.683,0.846,1
Macalester College,Women,Softball,2004,0.243,0.3,2
University of Chicago,Women,Softball,2004,0.725,0,3
Knox,Women,Softball,2004,0,0,4
Lake Forest,Women,Softball,2005,0.622,0.692,1
University of Chicago,Women,Softball,2005,0.714,0,2
Knox,Women,Softball,2005,0,0,3
Macalester College,Women,Softball,2005,0,0,3
Lake Forest,Women,Softball,2006,0.615,0.769,1
Macalester College,Women,Softball,2006,0.091,0.053,2
University of Chicago,Women,Softball,2006,0.571,0,3
Knox,Women,Softball,2006,0,0,4
Lake Forest,Women,Softball,2007,0.556,0.923,1
Beloit,Women,Softball,2007,0.3,0.308,2
Macalester College,Women,Softball,2007,0.278,0.273,3
University of Chicago,Women,Softball,2007,0.703,0,4
Knox,Women,Softball,2007,0,0,5
Lake Forest,Women,Softball,2008,0.6,0.875,1
Macalester College,Women,Softball,2008,0.294,0.227,2
Beloit,Women,Softball,2008,0.194,0.125,3
University of Chicago,Women,Softball,2008,0.367,0,4
Knox,Women,Softball,2008,0,0,5
St Norbert College,Women,Softball,2008,0,0,5
Lake Forest,Women,Softball,2009,0.486,0.769,1
Beloit,Women,Softball,2009,0.294,0.273,2
Macalester College,Women,Softball,2009,0.263,0.136,3
University of Chicago,Women,Softball,2009,0.5,0,4
St Norbert College,Women,Softball,2009,0,0,5
St Norbert College,Women,Softball,2010,0.805,1,1
Lake Forest,Women,Softball,2010,0.628,0.923,2
Beloit,Women,Softball,2010,0.257,0.385,3
Macalester College,Women,Softball,2010,0.2,0.182,4
Knox,Women,Softball,2010,0.219,0.077,5
University of Chicago,Women,Softball,2010,0.628,0,6
St Norbert College,Women,Softball,2011,0.526,0.769,1
Lake Forest,Women,Softball,2011,0.438,0.75,2
Beloit,Women,Softball,2011,0.273,0.455,3
Cornell College,Women,Softball,2011,0.641,0.438,4
Lawrence,Women,Softball,2011,0.417,0.2,5
Knox,Women,Softball,2011,0.241,0.154,6
Macalester College,Women,Softball,2011,0.211,0.045,7
University of Chicago,Women,Softball,2011,0.676,0,8
Lake Forest,Women,Softball,2012,0.486,0.875,1
St Norbert College,Women,Softball,2012,0.474,0.75,2
Monmouth IL,Women,Softball,2012,0.5,0.636,3
Illinois Col,Women,Softball,2012,0.29,0.625,4
Ripon,Women,Softball,2012,0.552,0.5,5
Lawrence,Women,Softball,2012,0.333,0.5,6
Macalester College,Women,Softball,2012,0.526,0.409,7
Cornell College,Women,Softball,2012,0.526,0.375,8
Beloit,Women,Softball,2012,0.273,0.375,9
Knox,Women,Softball,2012,0.346,0.143,10
University of Chicago,Women,Softball,2012,0.703,0,11
Lake Forest,Women,Softball,2013,0.486,0.8,1
St Norbert College,Women,Softball,2013,0.605,0.714,2
Illinois Col,Women,Softball,2013,0.588,0.667,3
Cornell College,Women,Softball,2013,0.59,0.6,4
Monmouth IL,Women,Softball,2013,0.441,0.571,5
Lawrence,Women,Softball,2013,0.6,0.429,6
Ripon,Women,Softball,2013,0.393,0.357,7
Beloit,Women,Softball,2013,0.194,0.357,8
Knox,Women,Softball,2013,0.194,0.333,9
Macalester College,Women,Softball,2013,0.333,0.25,10
University of Chicago,Women,Softball,2013,0.529,0,11
Lake Forest,Women,Softball,2014,0.737,0.9,1
Monmouth IL,Women,Softball,2014,0.538,0.8,2
St Norbert College,Women,Softball,2014,0.514,0.714,3
Cornell College,Women,Softball,2014,0.727,0.7,4
Lawrence,Women,Softball,2014,0.591,0.5,5
Knox,Women,Softball,2014,0.176,0.4,6
Macalester College,Women,Softball,2014,0.5,0.364,7
Ripon,Women,Softball,2014,0.242,0.308,8
Illinois Col,Women,Softball,2014,0.375,0.3,9
University of Chicago,Women,Softball,2014,0.714,0,10
Beloit,Women,Softball,2014,0.179,0,11
Lake Forest,Women,Softball,2015,0.761,0.867,1
Cornell College,Women,Softball,2015,0.789,0.8,2
Lawrence,Women,Softball,2015,0.667,0.6,3
St Norbert College,Women,Softball,2015,0.382,0.571,4
Beloit,Women,Softball,2015,0.417,0.5,5
Illinois Col,Women,Softball,2015,0.424,0.4,6
Monmouth IL,Women,Softball,2015,0.353,0.4,7
Macalester College,Women,Softball,2015,0.487,0.318,8
Ripon,Women,Softball,2015,0.161,0.143,9
Knox,Women,Softball,2015,0.065,0.133,10
University of Chicago,Women,Softball,2015,0.441,0,11
Lake Forest,Women,Softball,2016,0.682,0.9,1
Monmouth IL,Women,Softball,2016,0.7,0.8,2
Cornell College,Women,Softball,2016,0.556,0.65,3
Illinois Col,Women,Softball,2016,0.553,0.65,4
Lawrence,Women,Softball,2016,0.517,0.5,5
Beloit,Women,Softball,2016,0.278,0.3,6
Macalester College,Women,Softball,2016,0.325,0.273,7
St Norbert College,Women,Softball,2016,0.167,0.25,8
Ripon,Women,Softball,2016,0.125,0.225,9
Knox,Women,Softball,2016,0.029,0.056,10
University of Chicago,Women,Softball,2016,0.73,0,11
St Norbert College,Women,Softball,2017,0.6,0.833,1
Cornell College,Women,Softball,2017,0.737,0.778,2
Illinois Col,Women,Softball,2017,0.649,0.765,3
Lake Forest,Women,Softball,2017,0.579,0.706,4
Monmouth IL,Women,Softball,2017,0.514,0.556,5
Ripon,Women,Softball,2017,0.361,0.444,6
Macalester College,Women,Softball,2017,0.475,0.318,7
Lawrence,Women,Softball,2017,0.389,0.278,8
Beloit,Women,Softball,2017,0.222,0.278,9
University of Chicago,Women,Softball,2017,0.65,0,10
Knox,Women,Softball,2017,0.036,0,11
Lake Forest,Women,Softball,2018,0.69,0.944,1
Illinois Col,Women,Softball,2018,0.658,0.833,2
Cornell College,Women,Softball,2018,0.562,0.556,3
Ripon,Women,Softball,2018,0.444,0.556,4
Monmouth IL,Women,Softball,2018,0.556,0.5,5
St Norbert College,Women,Softball,2018,0.344,0.389,6
Lawrence,Women,Softball,2018,0.324,0.278,7
Macalester College,Women,Softball,2018,0.275,0.227,8
Knox,Women,Softball,2018,0.278,0.167,9
Beloit,Women,Softball,2018,0.132,0.111,10
University of Chicago,Women,Softball,2018,0.541,0,11
Lake Forest,Women,Softball,2019,0.605,0.778,1
St Norbert College,Women,Softball,2019,0.575,0.722,2
Illinois Col,Women,Softball,2019,0.559,0.722,3
Cornell College,Women,Softball,2019,0.556,0.556,4
Monmouth IL,Women,Softball,2019,0.361,0.556,5
Lawrence,Women,Softball,2019,0.382,0.5,6
Macalester College,Women,Softball,2019,0.4,0.364,7
Ripon,Women,Softball,2019,0.278,0.278,8
Knox,Women,Softball,2019,0.158,0.111,9
Beloit,Women,Softball,2019,0.175,0.056,10
University of Chicago,Women,Softball,2019,0.406,0,11
Macalester College,Women,Softball,2020,0.667,0,1
Beloit,Women,Softball,2020,0.571,0,2
Lake Forest,Women,Softball,2020,0.562,0,3
Cornell College,Women,Softball,2020,0.5,0,4
University of Chicago,Women,Softball,2020,0.5,0,4
Illinois Col,Women,Softball,2020,0.25,0,5
Lawrence,Women,Softball,2020,0.25,0,5
Monmouth IL,Women,Softball,2020,0.1,0,6
Knox,Women,Softball,2020,0,0,7
Ripon,Women,Softball,2020,0,0,7
St Norbert College,Women,Softball,2020,0,0,7
Illinois Col,Women,Softball,2021,0.641,0.929,1
Lake Forest,Women,Softball,2021,0.758,0.812,2
St Norbert College,Women,Softball,2021,0.679,0.75,3
Cornell College,Women,Softball,2021,0.65,0.571,4
Beloit,Women,Softball,2021,0.533,0.438,5
Lawrence,Women,Softball,2021,0.292,0.375,6
Macalester College,Women,Softball,2021,0.318,0.318,7
Monmouth IL,Women,Softball,2021,0.231,0.312,8
Knox,Women,Softball,2021,0.143,0.188,9
Ripon,Women,Softball,2021,0.139,0.125,10
University of Chicago,Women,Softball,2021,0.44,0,11
Lake Forest,Women,Softball,2022,0.615,0.938,1
Illinois Col,Women,Softball,2022,0.618,0.781,2
Monmouth IL,Women,Softball,2022,0.365,0.656,3
Beloit,Women,Softball,2022,0.343,0.438,4
Macalester College,Women,Softball,2022,0.395,0.409,5
Cornell College,Women,Softball,2022,0.229,0.375,6
Ripon,Women,Softball,2022,0.289,0.312,7
St Norbert College,Women,Softball,2022,0.184,0.292,8
Knox,Women,Softball,2022,0.129,0.125,9
Lawrence,Women,Softball,2022,0.105,0.125,10
University of Chicago,Women,Softball,2022,0.531,0,11
Illinois Col,Women,Softball,2023,0.607,0.938,1
Lake Forest,Women,Softball,2023,0.646,0.75,2
Cornell College,Women,Softball,2023,0.389,0.562,3
Knox,Women,Softball,2023,0.361,0.438,4
St Norbert College,Women,Softball,2023,0.362,0.354,5
Macalester College,Women,Softball,2023,0.408,0.341,6
Ripon,Women,Softball,2023,0.368,0.312,7
Monmouth IL,Women,Softball,2023,0.325,0.312,8
Beloit,Women,Softball,2023,0.289,0.188,9
Lawrence,Women,Softball,2023,0.132,0.062,10
University of Chicago,Women,Softball,2023,0.662,0,11
Lake Forest,Women,Softball,2024,0.693,1,1
Illinois Col,Women,Softball,2024,0.476,0.75,2
Cornell College,Women,Softball,2024,0.457,0.625,3
Macalester College,Women,Softball,2024,0.61,0.545,4
Monmouth IL,Women,Softball,2024,0.205,0.375,5
Lawrence,Women,Softball,2024,0.368,0.312,6
Ripon,Women,Softball,2024,0.306,0.312,7
Beloit,Women,Softball,2024,0.289,0.312,8
St Norbert College,Women,Softball,2024,0.25,0.25,9
University of Chicago,Women,Softball,2024,0.714,0,10
Knox,Women,Softball,2024,0.061,0,11
Macalester College,Women,Softball,2025,0.75,0,1
Beloit,Women,Softball,2025,0,0,2
Cornell College,Women,Softball,2025,0,0,2
Illinois Col,Women,Softball,2025,0,0,2
Knox,Women,Softball,2025,0,0,2
Lake Forest,Women,Softball,2025,0,0,2
Lawrence,Women,Softball,2025,0,0,2
Monmouth IL,Women,Softball,2025,0,0,2
Ripon,Women,Softball,2025,0,0,2
St Norbert College,Women,Softball,2025,0,0,2
University of Chicago,Women,Softball,2025,0,0,2
Grinnell,Women,Tennis,1974,0.667,0,1
Grinnell,Women,Tennis,1975,0.857,0,1
Grinnell,Women,Tennis,1976,0.333,0,1
Grinnell,Women,Tennis,1977,1,0,1
Grinnell,Women,Tennis,1978,0.818,0,1
Grinnell,Women,Tennis,1979,0.833,0,1
Grinnell,Women,Tennis,1980,0.444,0,1
Grinnell,Women,Tennis,1981,0.2,0,1
Grinnell,Women,Tennis,1982,0.5,0,1
Grinnell,Women,Tennis,1983,0.778,0,1
Grinnell,Women,Tennis,1984,0.417,0,1
Grinnell,Women,Tennis,1985,0.4,0,1
Grinnell,Women,Tennis,1986,0.364,0,1
Grinnell,Women,Tennis,1987,0.25,0,1
Grinnell,Women,Tennis,1988,0.5,0,1
Grinnell,Women,Tennis,1989,0.786,0.75,1
Grinnell,Women,Tennis,1990,0.75,0.714,1
Grinnell,Women,Tennis,1991,0.909,0.889,1
Grinnell,Women,Tennis,1992,0.75,0.667,1
Grinnell,Women,Tennis,1993,0.571,0.5,1
Grinnell,Women,Tennis,1994,0.545,0.333,1
Grinnell,Women,Tennis,1995,0.083,0.125,1
Grinnell,Women,Tennis,1996,0.643,0.667,1
Grinnell,Women,Tennis,1997,0.643,0.5,1
Grinnell,Women,Tennis,1998,0.923,1,1
University of Chicago,Women,Tennis,1998,1,0,2
Grinnell,Women,Tennis,1999,1,1,1
University of Chicago,Women,Tennis,1999,1,0,2
Lake Forest,Women,Tennis,2000,0.9,0.833,1
Grinnell,Women,Tennis,2000,0.25,0.667,2
University of Chicago,Women,Tennis,2000,1,0,3
Lake Forest,Women,Tennis,2001,0.9,0.833,1
Grinnell,Women,Tennis,2001,0.3,0.667,2
University of Chicago,Women,Tennis,2001,1,0,3
Lake Forest,Women,Tennis,2002,0.9,0.833,1
Grinnell,Women,Tennis,2002,0.385,0.75,2
University of Chicago,Women,Tennis,2002,1,0,3
Grinnell,Women,Tennis,2003,0.583,1,1
Lake Forest,Women,Tennis,2003,0.9,0.833,2
Macalester College,Women,Tennis,2003,0.222,0.083,3
University of Chicago,Women,Tennis,2003,1,0,4
Grinnell,Women,Tennis,2004,0.917,1,1
Lake Forest,Women,Tennis,2004,0.9,0.833,2
University of Chicago,Women,Tennis,2004,1,0,3
Macalester College,Women,Tennis,2004,0.045,0,4
Grinnell,Women,Tennis,2005,0.8,1,1
Lake Forest,Women,Tennis,2005,0.9,0.833,2
University of Chicago,Women,Tennis,2005,1,0,3
Macalester College,Women,Tennis,2005,0,0,4
Grinnell,Women,Tennis,2006,0.6,1,1
Lake Forest,Women,Tennis,2006,0.9,0.833,2
Macalester College,Women,Tennis,2006,0.375,0.1,3
University of Chicago,Women,Tennis,2006,1,0,4
Grinnell,Women,Tennis,2007,0.783,1,1
Lake Forest,Women,Tennis,2007,0.9,0.833,2
St Norbert College,Women,Tennis,2007,0.467,0.778,3
Macalester College,Women,Tennis,2007,0.333,0.3,4
University of Chicago,Women,Tennis,2007,1,0,5
Grinnell,Women,Tennis,2008,0.741,1,1
Lake Forest,Women,Tennis,2008,0.9,0.833,2
Macalester College,Women,Tennis,2008,0.75,0.8,3
St Norbert College,Women,Tennis,2008,0.467,0.778,4
University of Chicago,Women,Tennis,2008,1,0,5
Grinnell,Women,Tennis,2009,0.731,1,1
Macalester College,Women,Tennis,2009,0.5,1,2
Lake Forest,Women,Tennis,2009,0.9,0.833,3
St Norbert College,Women,Tennis,2009,0.467,0.778,4
University of Chicago,Women,Tennis,2009,1,0,5
Grinnell,Women,Tennis,2010,0.72,1,1
Macalester College,Women,Tennis,2010,0.5,1,2
Lake Forest,Women,Tennis,2010,0.9,0.833,3
St Norbert College,Women,Tennis,2010,0.467,0.778,4
Cornell College,Women,Tennis,2010,0.727,0.667,5
University of Chicago,Women,Tennis,2010,1,0,6
Grinnell,Women,Tennis,2011,0.826,1,1
Macalester College,Women,Tennis,2011,0.5,1,2
Lake Forest,Women,Tennis,2011,0.9,0.833,3
St Norbert College,Women,Tennis,2011,0.467,0.778,4
Cornell College,Women,Tennis,2011,0.727,0.667,5
Lawrence,Women,Tennis,2011,0.375,0.333,6
University of Chicago,Women,Tennis,2011,1,0,7
Ripon,Women,Tennis,2011,0.25,0,8
Macalester College,Women,Tennis,2012,0.5,1,1
Lake Forest,Women,Tennis,2012,0.9,0.833,2
Grinnell,Women,Tennis,2012,0.609,0.8,3
St Norbert College,Women,Tennis,2012,0.467,0.778,4
Cornell College,Women,Tennis,2012,0.727,0.667,5
Lawrence,Women,Tennis,2012,0.375,0.333,6
University of Chicago,Women,Tennis,2012,1,0,7
Illinois Col,Women,Tennis,2012,0.4,0,8
Ripon,Women,Tennis,2012,0.273,0,9
Macalester College,Women,Tennis,2013,0.5,1,1
Lake Forest,Women,Tennis,2013,0.9,0.833,2
Grinnell,Women,Tennis,2013,0.68,0.8,3
St Norbert College,Women,Tennis,2013,0.467,0.778,4
Cornell College,Women,Tennis,2013,0.727,0.667,5
Lawrence,Women,Tennis,2013,0.375,0.333,6
Illinois Col,Women,Tennis,2013,0.6,0.2,7
University of Chicago,Women,Tennis,2013,1,0,8
Ripon,Women,Tennis,2013,0.167,0,9
Macalester College,Women,Tennis,2014,0.5,1,1
Lake Forest,Women,Tennis,2014,0.9,0.833,2
Grinnell,Women,Tennis,2014,0.609,0.8,3
St Norbert College,Women,Tennis,2014,0.467,0.778,4
Cornell College,Women,Tennis,2014,0.727,0.667,5
Lawrence,Women,Tennis,2014,0.375,0.333,6
Ripon,Women,Tennis,2014,0.062,0.111,7
Illinois Col,Women,Tennis,2014,0.188,0.1,8
University of Chicago,Women,Tennis,2014,1,0,9
Macalester College,Women,Tennis,2015,0.5,1,1
Grinnell,Women,Tennis,2015,0.625,0.9,2
Lake Forest,Women,Tennis,2015,0.9,0.833,3
St Norbert College,Women,Tennis,2015,0.467,0.778,4
Cornell College,Women,Tennis,2015,0.727,0.667,5
Lawrence,Women,Tennis,2015,0.375,0.333,6
Ripon,Women,Tennis,2015,0.222,0.1,7
Illinois Col,Women,Tennis,2015,0.143,0.1,8
University of Chicago,Women,Tennis,2015,1,0,9
Grinnell,Women,Tennis,2016,0.682,1,1
Macalester College,Women,Tennis,2016,0.5,1,2
Lake Forest,Women,Tennis,2016,0.9,0.833,3
St Norbert College,Women,Tennis,2016,0.467,0.778,4
Cornell College,Women,Tennis,2016,0.727,0.667,5
Illinois Col,Women,Tennis,2016,0.667,0.5,6
Lawrence,Women,Tennis,2016,0.375,0.333,7
Ripon,Women,Tennis,2016,0.333,0.333,8
University of Chicago,Women,Tennis,2016,1,0,9
Grinnell,Women,Tennis,2017,0.8,1,1
Macalester College,Women,Tennis,2017,0.5,1,2
Lake Forest,Women,Tennis,2017,0.9,0.833,3
St Norbert College,Women,Tennis,2017,0.467,0.778,4
Cornell College,Women,Tennis,2017,0.727,0.667,5
Illinois Col,Women,Tennis,2017,0.667,0.5,6
Lawrence,Women,Tennis,2017,0.375,0.333,7
