Year,Gender,Sport,Total Expense,Operating Expense,Undergrads,School
2009,Women,Golf,18082,16007,698,Monmouth College
2009,Women,Soccer,30392,17966,698,Monmouth College
2009,Women,Softball,27805,26887,698,Monmouth College
2009,Women,Swimming,32196,15845,698,Monmouth College
2009,Women,Tennis,16172,7274,698,Monmouth College
2009,Women,Total,340605,164334,698,Monmouth College
2009,Women,Track and Field Indoor,24990,14690,698,Monmouth College
2009,Women,Track and Field Outdoor,24990,14690,698,Monmouth College
2009,Women,Track and Field X Country,43377,7383,698,Monmouth College
2009,Women,Volleyball,58042,19556,698,Monmouth College
2010,Men,Baseball,55227,45177,648,Monmouth College
2010,Men,Basketball,96965,28054,648,Monmouth College
2010,Men,Football,202967,44240,648,Monmouth College
2010,Men,Golf,57314,17269,648,Monmouth College
2010,Men,Soccer,50501,14460,648,Monmouth College
2010,Men,Swimming and Diving,23861,7088,648,Monmouth College
2010,Men,Tennis,48348,11142,648,Monmouth College
2010,Men,Total,659423,214844,648,Monmouth College
2010,Men,Track and Field Indoor,39188,20358,648,Monmouth College
2010,Men,Track and Field Outdoor,39188,20358,648,Monmouth College
2010,Men,Track and Field X Country,45864,6698,648,Monmouth College
2010,Women,Basketball,64101,23452,699,Monmouth College
2010,Women,Golf,19794,10672,699,Monmouth College
2010,Women,Soccer,28199,18019,699,Monmouth College
2010,Women,Softball,28740,27465,699,Monmouth College
2010,Women,Swimming and Diving,34467,10239,699,Monmouth College
2010,Women,Tennis,12954,8227,699,Monmouth College
2010,Women,Total,316809,149254,699,Monmouth College
2010,Women,Track and Field Indoor,25864,13436,699,Monmouth College
2010,Women,Track and Field Outdoor,25864,13436,699,Monmouth College
2010,Women,Track and Field X Country,25799,3768,699,Monmouth College
2010,Women,Volleyball,51027,20540,699,Monmouth College
2011,Men,Baseball,34900,26295,609,Monmouth College
2011,Men,Basketball,89830,20833,609,Monmouth College
2011,Men,Football,162383,37594,609,Monmouth College
2011,Men,Golf,62479,14511,609,Monmouth College
2011,Men,Soccer,60549,17663,609,Monmouth College
2011,Men,Swimming and Diving,23521,8984,609,Monmouth College
2011,Men,Tennis,54522,15029,609,Monmouth College
2011,Men,Total,621693,174336,609,Monmouth College
2011,Men,Track and Field Indoor,55132,14346,609,Monmouth College
2011,Men,Track and Field Outdoor,46249,13151,609,Monmouth College
2011,Men,Track and Field X Country,32128,5930,609,Monmouth College
2011,Women,Basketball,82965,22000,657,Monmouth College
2011,Women,Golf,24322,4200,657,Monmouth College
2011,Women,Soccer,30721,11520,657,Monmouth College
2011,Women,Softball,26673,20028,657,Monmouth College
2011,Women,Swimming and Diving,57122,20126,657,Monmouth College
2011,Women,Tennis,66727,8555,657,Monmouth College
2011,Women,Total,436830,130755,657,Monmouth College
2011,Women,Track and Field Indoor,49358,11557,657,Monmouth College
2011,Women,Track and Field Outdoor,33608,11557,657,Monmouth College
2011,Women,Track and Field X Country,30743,5018,657,Monmouth College
2011,Women,Volleyball,34591,16194,657,Monmouth College
2012,Men,Baseball,38738,26259,568,Monmouth College
2012,Men,Basketball,101625,20833,568,Monmouth College
2012,Men,Football,204619,47594,568,Monmouth College
2012,Men,Golf,57281,14511,568,Monmouth College
2012,Men,Soccer,32159,11520,568,Monmouth College
2012,Men,Swimming and Diving,33727,4860,568,Monmouth College
2012,Men,Tennis,54849,15029,568,Monmouth College
2012,Men,Total,609346,173667,568,Monmouth College
2012,Men,Track and Field Indoor,28545,13436,568,Monmouth College
2012,Men,Track and Field Outdoor,28545,13436,568,Monmouth College
2012,Men,Track and Field X Country,29258,6189,568,Monmouth College
2012,Women,Basketball,57070,22000,655,Monmouth College
2012,Women,Golf,16410,11260,655,Monmouth College
2012,Women,Soccer,26010,17663,655,Monmouth College
2012,Women,Softball,54413,20028,655,Monmouth College
2012,Women,Swimming and Diving,57635,23491,655,Monmouth College
2012,Women,Tennis,12205,6794,655,Monmouth College
2012,Women,Total,355529,145905,655,Monmouth College
2012,Women,Track and Field Indoor,27600,12648,655,Monmouth College
2012,Women,Track and Field Outdoor,25696,11066,655,Monmouth College
2012,Women,Track and Field X Country,31002,4761,655,Monmouth College
2012,Women,Volleyball,47488,16194,655,Monmouth College
2013,Men,Baseball,64937,52620,560,Monmouth College
2013,Men,Basketball,111123,23858,560,Monmouth College
2013,Men,Football,174136,50287,560,Monmouth College
2013,Men,Golf,58964,23787,560,Monmouth College
2013,Men,Soccer,33155,23291,560,Monmouth College
2013,Men,Swimming,43285,21140,560,Monmouth College
2013,Men,Tennis,61992,20038,560,Monmouth College
2013,Men,Total,695225,221367,560,Monmouth College
2013,Men,Track and Field Indoor,32646,16692,560,Monmouth College
2013,Men,Track and Field Outdoor,32646,16692,560,Monmouth College
2013,Men,Track and Field X Country,20469,4515,560,Monmouth College
2013,Men,Water Polo,61872,42592,560,Monmouth College
2013,Women,Basketball,77075,27764,679,Monmouth College
2013,Women,Golf,26752,18149,679,Monmouth College
2013,Women,Soccer,28566,16977,679,Monmouth College
2013,Women,Softball,41570,30373,679,Monmouth College
2013,Women,Swimming,44795,22650,679,Monmouth College
2013,Women,Tennis,12120,6523,679,Monmouth College
2013,Women,Total,415138,178467,679,Monmouth College
2013,Women,Track and Field Indoor,28366,12412,679,Monmouth College
2013,Women,Track and Field Outdoor,28366,12412,679,Monmouth College
2013,Women,Track and Field X Country,21114,5160,679,Monmouth College
2013,Women,Volleyball,57852,24529,679,Monmouth College
2013,Women,Water Polo,48562,29282,679,Monmouth College
2014,Men,Baseball,27599,15187,578,Monmouth College
2014,Men,Basketball,112734,21709,578,Monmouth College
2014,Men,Football,188367,55101,578,Monmouth College
2014,Men,Golf,15388,10162,578,Monmouth College
2014,Men,Soccer,26118,15556,578,Monmouth College
2014,Men,Swimming and Diving,52422,13152,578,Monmouth College
2014,Men,Tennis,15524,10443,578,Monmouth College
2014,Men,Total,620600,195238,578,Monmouth College
2014,Men,Track and Field Indoor,52859,13703,578,Monmouth College
2014,Men,Track and Field Outdoor,50511,12795,578,Monmouth College
2014,Men,Track and Field X Country,34753,2552,578,Monmouth College
2014,Men,Water Polo,44325,24878,578,Monmouth College
2014,Women,Basketball,69961,2460,694,Monmouth College
2014,Women,Golf,20833,12292,694,Monmouth College
2014,Women,Soccer,31267,18967,694,Monmouth College
2014,Women,Softball,21293,10121,694,Monmouth College
2014,Women,Swimming and Diving,38888,14028,694,Monmouth College
2014,Women,Tennis,14773,9316,694,Monmouth College
2014,Women,Total,417534,131685,694,Monmouth College
2014,Women,Track and Field Indoor,48873,12915,694,Monmouth College
2014,Women,Track and Field Outdoor,49013,14121,694,Monmouth College
2014,Women,Track and Field X Country,34753,4398,694,Monmouth College
2014,Women,Volleyball,47954,12588,694,Monmouth College
2014,Women,Water Polo,39926,20479,694,Monmouth College
2015,Men,Baseball,70630,45613,556,Monmouth College
2015,Men,Basketball,80236,22140,556,Monmouth College
2015,Men,Football,336999,76943,556,Monmouth College
2015,Men,Golf,47686,23222,556,Monmouth College
2015,Men,Soccer,67957,22576,556,Monmouth College
2015,Men,Swimming and Diving,47672,12842,556,Monmouth College
2015,Men,Tennis,31334,15987,556,Monmouth College
2015,Men,Total,844550,287660,556,Monmouth College
2015,Men,Track and Field Indoor,40314,12989,556,Monmouth College
2015,Men,Track and Field Outdoor,40349,13551,556,Monmouth College
2015,Men,Track and Field X Country,25792,3646,556,Monmouth College
2015,Men,Water Polo,55581,38151,556,Monmouth College
2015,Women,Basketball,45124,21420,610,Monmouth College
2015,Women,Golf,42177,12092,610,Monmouth College
2015,Women,Soccer,38127,20121,610,Monmouth College
2015,Women,Softball,47811,30559,610,Monmouth College
2015,Women,Swimming and Diving,47544,11558,610,Monmouth College
2015,Women,Tennis,31334,9114,610,Monmouth College
2015,Women,Total,474263,178062,610,Monmouth College
2015,Women,Track and Field Indoor,39031,12607,610,Monmouth College
2015,Women,Track and Field Outdoor,38469,12045,610,Monmouth College
2015,Women,Track and Field X Country,26378,5634,610,Monmouth College
2015,Women,Volleyball,72606,19067,610,Monmouth College
2015,Women,Water Polo,45662,23845,610,Monmouth College
2016,Men,Baseball,91957,31189,541,Monmouth College
2016,Men,Basketball,91173,29487,541,Monmouth College
2016,Men,Football,396530,147422,541,Monmouth College
2016,Men,Golf,64574,20032,541,Monmouth College
2016,Men,Lacrosse,96578,32448,541,Monmouth College
2016,Men,Soccer,59178,21478,541,Monmouth College
2016,Men,Swimming,70509,22743,541,Monmouth College
2016,Men,Tennis,51283,18534,541,Monmouth College
2016,Men,Total,1104342,409278,541,Monmouth College
2016,Men,Track and Field Indoor,46633,17499,541,Monmouth College
2016,Men,Track and Field Outdoor,46633,17499,541,Monmouth College
2016,Men,Track and Field X Country,38969,20138,541,Monmouth College
2016,Men,Water Polo,50325,30809,541,Monmouth College
2016,Women,Basketball,77301,29121,583,Monmouth College
2016,Women,Golf,52707,11867,583,Monmouth College
2016,Women,Lacrosse,96441,32281,583,Monmouth College
2016,Women,Soccer,70082,18202,583,Monmouth College
2016,Women,Softball,83483,25116,583,Monmouth College
2016,Women,Swimming,71833,21389,583,Monmouth College
2016,Women,Tennis,40943,8194,583,Monmouth College
2016,Women,Total,744317,220214,583,Monmouth College
2016,Women,Track and Field Indoor,42743,11515,583,Monmouth College
2016,Women,Track and Field Outdoor,42743,11515,583,Monmouth College
2016,Women,Track and Field X Country,46731,7863,583,Monmouth College
2016,Women,Volleyball,71452,21885,583,Monmouth College
2016,Women,Water Polo,47858,21266,583,Monmouth College
2017,Men,Baseball,97817,48567,499,Monmouth College
2017,Men,Basketball,76938,17327,499,Monmouth College
2017,Men,Football,297214,60890,499,Monmouth College
2017,Men,Golf,32066,21491,499,Monmouth College
2017,Men,Lacrosse,77988,22018,499,Monmouth College
2017,Men,Soccer,62414,19852,499,Monmouth College
2017,Men,Swimming,39639,15907,499,Monmouth College
2017,Men,Tennis,39387,19207,499,Monmouth College
2017,Men,Total,873651,282125,499,Monmouth College
2017,Men,Track and Field Indoor,40693,14610,499,Monmouth College
2017,Men,Track and Field Outdoor,40695,14611,499,Monmouth College
2017,Men,Track and Field X Country,25858,5638,499,Monmouth College
2017,Men,Water Polo,42942,22007,499,Monmouth College
2017,Women,Basketball,82615,29623,509,Monmouth College
2017,Women,Golf,34829,7840,509,Monmouth College
2017,Women,Lacrosse,63649,20948,509,Monmouth College
2017,Women,Soccer,64736,15600,509,Monmouth College
2017,Women,Softball,65006,31789,509,Monmouth College
2017,Women,Swimming,33071,13489,509,Monmouth College
2017,Women,Tennis,23570,7215,509,Monmouth College
2017,Women,Total,552928,189427,509,Monmouth College
2017,Women,Track and Field Indoor,32951,11562,509,Monmouth College
2017,Women,Track and Field Outdoor,32954,11563,509,Monmouth College
2017,Women,Track and Field X Country,23966,6347,509,Monmouth College
2017,Women,Volleyball,59082,17646,509,Monmouth College
2017,Women,Water Polo,36499,15805,509,Monmouth College
2018,Men,Baseball,94821,53231,456,Monmouth College
2018,Men,Basketball,105075,39546,456,Monmouth College
2018,Men,Football,309310,57369,456,Monmouth College
2018,Men,Golf,32256,21236,456,Monmouth College
2018,Men,Lacrosse,67544,27861,456,Monmouth College
2018,Men,Soccer,49541,16342,456,Monmouth College
2018,Men,Swimming,40095,23356,456,Monmouth College
2018,Men,Tennis,33963,17436,456,Monmouth College
2018,Men,Total,897256,329884,456,Monmouth College
2018,Men,Track and Field Indoor,52668,21864,456,Monmouth College
2018,Men,Track and Field Outdoor,52668,21863,456,Monmouth College
2018,Men,Track and Field X Country,19024,5383,456,Monmouth College
2018,Men,Water Polo,40291,24397,456,Monmouth College
2018,Women,Basketball,77414,27635,440,Monmouth College
2018,Women,Golf,44164,11273,440,Monmouth College
2018,Women,Lacrosse,69071,23730,440,Monmouth College
2018,Women,Soccer,52058,14171,440,Monmouth College
2018,Women,Softball,58463,31319,440,Monmouth College
2018,Women,Swimming,33846,17390,440,Monmouth College
2018,Women,Tennis,22070,5507,440,Monmouth College
2018,Women,Total,575958,215737,440,Monmouth College
2018,Women,Track and Field Indoor,48532,16341,440,Monmouth College
2018,Women,Track and Field Outdoor,48533,16342,440,Monmouth College
2018,Women,Track and Field X Country,21462,5661,440,Monmouth College
2018,Women,Volleyball,56958,17881,440,Monmouth College
2018,Women,Water Polo,43387,28487,440,Monmouth College
2019,Men,Baseball,61435,21582,448,Monmouth College
2019,Men,Basketball,91463,26330,448,Monmouth College
2019,Men,Football,313629,70436,448,Monmouth College
2019,Men,Golf,28810,14350,448,Monmouth College
2019,Men,Lacrosse,57102,11926,448,Monmouth College
2019,Men,Soccer,56401,21434,448,Monmouth College
2019,Men,Swimming,40519,15294,448,Monmouth College
2019,Men,Tennis,23191,6469,448,Monmouth College
2019,Men,Total,770957,227188,448,Monmouth College
2019,Men,Track and Field Indoor,48283,19843,448,Monmouth College
2019,Men,Track and Field X Country,21229,4803,448,Monmouth College
2019,Men,Water Polo,28895,14721,448,Monmouth College
2019,Women,Basketball,74255,25955,449,Monmouth College
2019,Women,Golf,19898,7026,449,Monmouth College
2019,Women,Lacrosse,46424,4625,449,Monmouth College
2019,Women,Soccer,60115,22925,449,Monmouth College
2019,Women,Softball,40943,14982,449,Monmouth College
2019,Women,Swimming,40328,15054,449,Monmouth College
2019,Women,Tennis,25754,7426,449,Monmouth College
2019,Women,Total,470524,148325,449,Monmouth College
2019,Women,Track and Field Indoor,56930,18214,449,Monmouth College
2019,Women,Track and Field X Country,22157,5561,449,Monmouth College
2019,Women,Volleyball,58064,19570,449,Monmouth College
2019,Women,Water Polo,25656,6987,449,Monmouth College
2020,Men,Baseball,69286,28558,415,Monmouth College
2020,Men,Golf,14901,4601,415,Monmouth College
2020,Men,Lacrosse,69603,31172,415,Monmouth College
2020,Men,Tennis,21769,3094,415,Monmouth College
2020,Men,Total,227383,85432,415,Monmouth College
2020,Men,Track and Field Outdoor,51824,18007,415,Monmouth College
2020,Women,Golf,11970,1670,432,Monmouth College
2020,Women,Lacrosse,55987,13154,432,Monmouth College
2020,Women,Softball,53482,17677,432,Monmouth College
2020,Women,Tennis,19441,1972,432,Monmouth College
2020,Women,Total,191418,52532,432,Monmouth College
2020,Women,Track and Field Outdoor,50538,18059,432,Monmouth College
2021,Men,Baseball,108799,48604,365,Monmouth College
2021,Men,Basketball,92999,29040,365,Monmouth College
2021,Men,Football,336660,67875,365,Monmouth College
2021,Men,Golf,27692,13207,365,Monmouth College
2021,Men,Lacrosse,51331,23856,365,Monmouth College
2021,Men,Soccer,50828,15324,365,Monmouth College
2021,Men,Swimming,36383,10687,365,Monmouth College
2021,Men,Tennis,25207,10562,365,Monmouth College
2021,Men,Total,856541,250847,365,Monmouth College
2021,Men,Track and Field Indoor,47734,10229,365,Monmouth College
2021,Men,Track and Field Outdoor,52544,15673,365,Monmouth College
2021,Men,Track and Field X Country,26364,5790,365,Monmouth College
2021,Women,Basketball,71383,26262,383,Monmouth College
2021,Women,Golf,18328,3740,383,Monmouth College
2021,Women,Soccer,66154,20019,383,Monmouth College
2021,Women,Softball,73391,38610,383,Monmouth College
