Year,Gender,Total Expense,Operating Expense,Undergrads,School,Sport
2007,Men,35563,28596,896,St. Norbert College,Soccer
2007,Men,26675,15303,896,St. Norbert College,Tennis
2007,Men,1069176,479265,896,St. Norbert College,Total
2007,Women,73445,34682,1189,St. Norbert College,All Track Combined
2007,Women,130376,55127,1189,St. Norbert College,Basketball
2007,Women,29295,5199,1189,St. Norbert College,Golf
2007,Women,23490,18626,1189,St. Norbert College,Soccer
2007,Women,70636,50980,1189,St. Norbert College,Softball
2007,Women,22979,11917,1189,St. Norbert College,Swimming & Diving
2007,Women,17235,9238,1189,St. Norbert College,Tennis
2007,Women,431656,215100,1189,St. Norbert College,Total
2007,Women,64200,29331,1189,St. Norbert College,Volleyball
2008,Men,113402,51916,888,St. Norbert College,All Track Combined
2008,Men,77966,52328,888,St. Norbert College,Baseball
2008,Men,190004,97428,888,St. Norbert College,Basketball
2008,Men,337761,121843,888,St. Norbert College,Football
2008,Men,33091,9692,888,St. Norbert College,Golf
2008,Men,330970,112857,888,St. Norbert College,Ice Hockey
2008,Men,43499,33708,888,St. Norbert College,Soccer
2008,Men,28114,13875,888,St. Norbert College,Tennis
2008,Men,1154807,493647,888,St. Norbert College,Total
2008,Women,63535,40125,1131,St. Norbert College,All Track Combined
2008,Women,126405,47329,1131,St. Norbert College,Basketball
2008,Women,30151,3280,1131,St. Norbert College,Golf
2008,Women,33914,24884,1131,St. Norbert College,Soccer
2008,Women,57003,46627,1131,St. Norbert College,Softball
2008,Women,32729,18012,1131,St. Norbert College,Swimming & Diving
2008,Women,17988,7942,1131,St. Norbert College,Tennis
2008,Women,400829,216903,1131,St. Norbert College,Total
2008,Women,39104,28704,1131,St. Norbert College,Volleyball
2009,Men,109138,61104,866,St. Norbert College,All Track Combined
2009,Men,75765,56726,866,St. Norbert College,Baseball
2009,Men,124105,58638,866,St. Norbert College,Basketball
2009,Men,398471,168301,866,St. Norbert College,Football
2009,Men,32531,9070,866,St. Norbert College,Golf
2009,Men,372425,153727,866,St. Norbert College,Ice Hockey
2009,Men,39981,30334,866,St. Norbert College,Soccer
2009,Men,30827,15617,866,St. Norbert College,Tennis
2009,Men,1183243,553517,866,St. Norbert College,Total
2009,Women,89930,51188,1162,St. Norbert College,All Track Combined
2009,Women,114894,40578,1162,St. Norbert College,Basketball
2009,Women,33868,6499,1162,St. Norbert College,Golf
2009,Women,36225,27378,1162,St. Norbert College,Soccer
2009,Women,64783,54258,1162,St. Norbert College,Softball
2009,Women,23432,13923,1162,St. Norbert College,Tennis
2009,Women,401594,222237,1162,St. Norbert College,Total
2009,Women,38462,28413,1162,St. Norbert College,Volleyball
2010,Men,121401,67098,873,St. Norbert College,All Track Combined
2010,Men,75869,48010,873,St. Norbert College,Baseball
2010,Men,183020,60317,873,St. Norbert College,Basketball
2010,Men,390337,153902,873,St. Norbert College,Football
2010,Men,16158,8459,873,St. Norbert College,Golf
2010,Men,392991,153191,873,St. Norbert College,Ice Hockey
2010,Men,45756,33993,873,St. Norbert College,Soccer
2010,Men,19348,6788,873,St. Norbert College,Tennis
2010,Men,1244880,531758,873,St. Norbert College,Total
2010,Women,105717,65793,1222,St. Norbert College,All Track Combined
2010,Women,161875,63940,1222,St. Norbert College,Basketball
2010,Women,11664,5038,1222,St. Norbert College,Golf
2010,Women,234729,111920,1222,St. Norbert College,Ice Hockey
2010,Women,29183,20317,1222,St. Norbert College,Soccer
2010,Women,57706,40906,1222,St. Norbert College,Softball
2010,Women,22223,11132,1222,St. Norbert College,Tennis
2010,Women,660104,345488,1222,St. Norbert College,Total
2010,Women,37007,26442,1222,St. Norbert College,Volleyball
2011,Men,124523,78625,879,St. Norbert College,All Track Combined
2011,Men,98812,71096,879,St. Norbert College,Baseball
2011,Men,248025,125533,879,St. Norbert College,Basketball
2011,Men,414616,186348,879,St. Norbert College,Football
2011,Men,20377,13187,879,St. Norbert College,Golf
2011,Men,482362,235903,879,St. Norbert College,Ice Hockey
2011,Men,37040,26416,879,St. Norbert College,Soccer
2011,Men,28172,14051,879,St. Norbert College,Tennis
2011,Men,1453927,751159,879,St. Norbert College,Total
2011,Women,128735,82850,1217,St. Norbert College,All Track Combined
2011,Women,133707,39611,1217,St. Norbert College,Basketball
2011,Women,14187,9106,1217,St. Norbert College,Golf
2011,Women,198643,79871,1217,St. Norbert College,Ice Hockey
2011,Women,31341,22225,1217,St. Norbert College,Soccer
2011,Women,66463,52857,1217,St. Norbert College,Softball
2011,Women,24457,13322,1217,St. Norbert College,Tennis
2011,Women,637281,329439,1217,St. Norbert College,Total
2011,Women,39748,29597,1217,St. Norbert College,Volleyball
2012,Men,128414,80611,899,St. Norbert College,All Track Combined
2012,Men,100973,72659,899,St. Norbert College,Baseball
2012,Men,207535,69592,899,St. Norbert College,Basketball
2012,Men,409850,177737,899,St. Norbert College,Football
2012,Men,25409,17135,899,St. Norbert College,Golf
2012,Men,410536,176733,899,St. Norbert College,Ice Hockey
2012,Men,40264,29751,899,St. Norbert College,Soccer
2012,Men,26657,12779,899,St. Norbert College,Tennis
2012,Men,1349638,636997,899,St. Norbert College,Total
2012,Women,124965,77147,1264,St. Norbert College,All Track Combined
2012,Women,141837,43601,1264,St. Norbert College,Basketball
2012,Women,16235,10983,1264,St. Norbert College,Golf
2012,Women,221848,85818,1264,St. Norbert College,Ice Hockey
2012,Women,39613,30667,1264,St. Norbert College,Soccer
2012,Women,69012,56904,1264,St. Norbert College,Softball
2012,Women,33517,16657,1264,St. Norbert College,Tennis
2012,Women,692473,356280,1264,St. Norbert College,Total
2012,Women,45446,34503,1264,St. Norbert College,Volleyball
2013,Men,178921,106800,869,St. Norbert College,All Track Combined
2013,Men,125928,90855,869,St. Norbert College,Baseball
2013,Men,227497,89905,869,St. Norbert College,Basketball
2013,Men,379759,148984,869,St. Norbert College,Football
2013,Men,23446,17308,869,St. Norbert College,Golf
2013,Men,448027,220134,869,St. Norbert College,Ice Hockey
2013,Men,39821,30179,869,St. Norbert College,Soccer
2013,Men,22865,10098,869,St. Norbert College,Tennis
2013,Men,1446264,475374,869,St. Norbert College,Total
2013,Women,170307,98156,1235,St. Norbert College,All Track Combined
2013,Women,160964,55640,1235,St. Norbert College,Basketball
2013,Women,12606,7335,1235,St. Norbert College,Golf
2013,Women,231410,97303,1235,St. Norbert College,Ice Hockey
2013,Women,42378,32876,1235,St. Norbert College,Soccer
2013,Women,72271,57036,1235,St. Norbert College,Softball
2013,Women,42753,32348,1235,St. Norbert College,Tennis
2013,Women,769049,352184,1235,St. Norbert College,Total
2013,Women,36360,27130,1235,St. Norbert College,Volleyball
2014,Men,175118,89188,874,St. Norbert College,All Track Combined
2014,Men,115260,84908,874,St. Norbert College,Baseball
2014,Men,275317,134584,874,St. Norbert College,Basketball
2014,Men,459592,197645,874,St. Norbert College,Football
2014,Men,23283,16517,874,St. Norbert College,Golf
2014,Men,462172,198984,874,St. Norbert College,Ice Hockey
2014,Men,44346,30872,874,St. Norbert College,Soccer
2014,Men,24343,12438,874,St. Norbert College,Tennis
2014,Men,1579431,765136,874,St. Norbert College,Total
2014,Women,176192,90822,1153,St. Norbert College,All Track Combined
2014,Women,152002,43054,1153,St. Norbert College,Basketball
2014,Women,13135,7746,1153,St. Norbert College,Golf
2014,Women,225359,89398,1153,St. Norbert College,Ice Hockey
2014,Women,40946,27391,1153,St. Norbert College,Soccer
2014,Women,89967,69822,1153,St. Norbert College,Softball
2014,Women,60842,43564,1153,St. Norbert College,Tennis
2014,Women,802675,402683,1153,St. Norbert College,Total
2014,Women,44232,30886,1153,St. Norbert College,Volleyball
2015,Men,204106,125760,882,St. Norbert College,All Track Combined
2015,Men,124343,89971,882,St. Norbert College,Baseball
2015,Men,212906,77040,882,St. Norbert College,Basketball
2015,Men,440309,147046,882,St. Norbert College,Football
2015,Men,18637,14168,882,St. Norbert College,Golf
2015,Men,418703,198107,882,St. Norbert College,Ice Hockey
2015,Men,48099,37325,882,St. Norbert College,Soccer
2015,Men,23100,16296,882,St. Norbert College,Tennis
2015,Men,1490203,705713,882,St. Norbert College,Total
2015,Women,197352,115663,1149,St. Norbert College,All Track Combined
2015,Women,157329,48434,1149,St. Norbert College,Basketball
2015,Women,18023,13191,1149,St. Norbert College,Golf
2015,Women,205430,104138,1149,St. Norbert College,Ice Hockey
2015,Women,39967,30796,1149,St. Norbert College,Soccer
2015,Women,87596,66509,1149,St. Norbert College,Softball
2015,Women,38680,31590,1149,St. Norbert College,Tennis
2015,Women,787614,443223,1149,St. Norbert College,Total
2015,Women,43237,32902,1149,St. Norbert College,Volleyball
2016,Men,223487,106680,881,St. Norbert College,All Track Combined
2016,Men,149991,100929,881,St. Norbert College,Baseball
2016,Men,242492,67693,881,St. Norbert College,Basketball
2016,Men,551571,148024,881,St. Norbert College,Football
2016,Men,27142,20684,881,St. Norbert College,Golf
2016,Men,487722,199499,881,St. Norbert College,Ice Hockey
2016,Men,57813,41831,881,St. Norbert College,Soccer
2016,Men,28174,15069,881,St. Norbert College,Tennis
2016,Men,1768392,700409,881,St. Norbert College,Total
2016,Women,222869,108277,1167,St. Norbert College,All Track Combined
2016,Women,199153,75997,1167,St. Norbert College,Basketball
2016,Women,22422,15733,1167,St. Norbert College,Golf
2016,Women,184860,73634,1167,St. Norbert College,Ice Hockey
2016,Women,43638,32750,1167,St. Norbert College,Soccer
2016,Women,92392,68124,1167,St. Norbert College,Softball
2016,Women,62648,39791,1167,St. Norbert College,Tennis
2016,Women,881698,454871,1167,St. Norbert College,Total
2016,Women,53716,40565,1167,St. Norbert College,Volleyball
2017,Men,204080,99855,872,St. Norbert College,All Track Combined
2017,Men,121425,88220,872,St. Norbert College,Baseball
2017,Men,220945,128450,872,St. Norbert College,Basketball
2017,Men,441290,153062,872,St. Norbert College,Football
2017,Men,21315,14023,872,St. Norbert College,Golf
2017,Men,429860,198230,872,St. Norbert College,Ice Hockey
2017,Men,46630,38075,872,St. Norbert College,Soccer
2017,Men,23254,12890,872,St. Norbert College,Tennis
2017,Men,1508799,732805,872,St. Norbert College,Total
2017,Women,192443,113150,1148,St. Norbert College,All Track Combined
2017,Women,158532,43260,1148,St. Norbert College,Basketball
2017,Women,18256,15340,1148,St. Norbert College,Golf
2017,Women,202435,108652,1148,St. Norbert College,Ice Hockey
2017,Women,39452,29834,1148,St. Norbert College,Soccer
2017,Women,88678,78330,1148,St. Norbert College,Softball
2017,Women,42631,30260,1148,St. Norbert College,Tennis
2017,Women,786409,449581,1148,St. Norbert College,Total
2017,Women,43982,30755,1148,St. Norbert College,Volleyball
2018,Men,185268,107699,864,St. Norbert College,All Track Combined
2018,Men,215201,119577,864,St. Norbert College,Baseball
2018,Men,212168,64974,864,St. Norbert College,Basketball
2018,Men,502564,130619,864,St. Norbert College,Football
2018,Men,32927,14135,864,St. Norbert College,Golf
2018,Men,482305,190449,864,St. Norbert College,Ice Hockey
2018,Men,115179,36105,864,St. Norbert College,Soccer
2018,Men,133681,52391,864,St. Norbert College,Swimming & Diving
2018,Men,29714,16334,864,St. Norbert College,Tennis
2018,Men,1909007,732283,864,St. Norbert College,Total
2018,Women,196357,111849,1216,St. Norbert College,All Track Combined
2018,Women,164693,68762,1216,St. Norbert College,Basketball
2018,Women,18359,10557,1216,St. Norbert College,Golf
2018,Women,242180,111780,1216,St. Norbert College,Ice Hockey
2018,Women,47951,29804,1216,St. Norbert College,Soccer
2018,Women,108008,81815,1216,St. Norbert College,Softball
2018,Women,116255,42355,1216,St. Norbert College,Swimming & Diving
2018,Women,33099,20438,1216,St. Norbert College,Tennis
2018,Women,1021605,512751,1216,St. Norbert College,Total
2018,Women,94703,35391,1216,St. Norbert College,Volleyball
2019,Men,222479,96928,819,St. Norbert College,All Track Combined
2019,Men,168826,11984,819,St. Norbert College,Baseball
2019,Men,276550,62485,819,St. Norbert College,Basketball
2019,Men,659889,125465,819,St. Norbert College,Football
2019,Men,33604,12512,819,St. Norbert College,Golf
2019,Men,571699,190665,819,St. Norbert College,Ice Hockey
2019,Men,60287,36036,819,St. Norbert College,Soccer
2019,Men,81595,50225,819,St. Norbert College,Swimming & Diving
2019,Men,20304,1059,819,St. Norbert College,Tennis
2019,Men,2177944,613755,819,St. Norbert College,Total
2019,Men,82711,26396,819,St. Norbert College,Volleyball
2019,Women,222479,109620,1137,St. Norbert College,All Track Combined
2019,Women,146512,59964,1137,St. Norbert College,Basketball
2019,Women,29740,10185,1137,St. Norbert College,Golf
2019,Women,216229,120648,1137,St. Norbert College,Ice Hockey
2019,Women,55766,32180,1137,St. Norbert College,Soccer
2019,Women,63529,10414,1137,St. Norbert College,Softball
2019,Women,81595,51356,1137,St. Norbert College,Swimming & Diving
2019,Women,33252,8971,1137,St. Norbert College,Tennis
2019,Women,926841,441689,1137,St. Norbert College,Total
2019,Women,77739,38351,1137,St. Norbert College,Volleyball
2020,Men,109487,57392,752,St. Norbert College,Baseball
2020,Men,18467,7015,752,St. Norbert College,Golf
2020,Men,13621,3713,752,St. Norbert College,Tennis
2020,Men,201220,94953,752,St. Norbert College,Total
2020,Men,59645,26833,752,St. Norbert College,Track & Field (Outdoor)
2020,Men,59645,26833,752,St. Norbert College,All Track Combined
2020,Women,44738,21941,1098,St. Norbert College,Golf
2020,Women,30970,21933,1098,St. Norbert College,Softball
2020,Women,12640,4811,1098,St. Norbert College,Tennis
2020,Women,140979,73973,1098,St. Norbert College,Total
2020,Women,52631,25288,1098,St. Norbert College,Track & Field (Outdoor)
2020,Women,52631,25288,1098,St. Norbert College,All Track Combined
2021,Men,226763,99445,788,St. Norbert College,All Track Combined
2021,Men,224271,113855,788,St. Norbert College,Baseball
2021,Men,292026,58848,788,St. Norbert College,Basketball
2021,Men,530666,76301,788,St. Norbert College,Football
2021,Men,51351,35838,788,St. Norbert College,Golf
2021,Men,650998,155972,788,St. Norbert College,Ice Hockey
2021,Men,141596,46464,788,St. Norbert College,Soccer
2021,Men,129914,44435,788,St. Norbert College,Swimming & Diving
2021,Men,28274,12617,788,St. Norbert College,Tennis
2021,Men,2342654,673390,788,St. Norbert College,Total
2021,Men,66795,29615,788,St. Norbert College,Volleyball
2021,Women,226763,120221,1111,St. Norbert College,All Track Combined
2021,Women,124787,36459,1111,St. Norbert College,Basketball
2021,Women,38294,30606,1111,St. Norbert College,Golf
2021,Women,297838,92193,1111,St. Norbert College,Ice Hockey
2021,Women,59158,34650,1111,St. Norbert College,Soccer
2021,Women,88230,46044,1111,St. Norbert College,Softball
2021,Women,125296,57105,1111,St. Norbert College,Swimming & Diving
2021,Women,16149,10068,1111,St. Norbert College,Tennis
2021,Women,1073701,483790,1111,St. Norbert College,Total
2021,Women,97186,56444,1111,St. Norbert College,Volleyball
2022,Men,163168,95853,768,St. Norbert College,All Track Combined
2022,Men,256855,91787,768,St. Norbert College,Baseball
2022,Men,368240,51135,768,St. Norbert College,Basketball
2022,Men,590675,128257,768,St. Norbert College,Football
2022,Men,38469,22144,768,St. Norbert College,Golf
2022,Men,496101,172801,768,St. Norbert College,Ice Hockey
2022,Men,74228,43997,768,St. Norbert College,Soccer
2022,Men,116714,33740,768,St. Norbert College,Swimming & Diving
2022,Men,22429,14530,768,St. Norbert College,Tennis
2022,Men,2300995,517111,768,St. Norbert College,Total
2022,Men,174116,42259,768,St. Norbert College,Volleyball
2022,Women,273781,132376,1005,St. Norbert College,All Track Combined
2022,Women,181192,31072,1005,St. Norbert College,Basketball
2022,Women,34438,19306,1005,St. Norbert College,Golf
2022,Women,296120,85844,1005,St. Norbert College,Ice Hockey
2022,Women,99114,58659,1005,St. Norbert College,Soccer
2022,Women,164584,60192,1005,St. Norbert College,Softball
2022,Women,91686,33034,1005,St. Norbert College,Swimming & Diving
2022,Women,27988,17227,1005,St. Norbert College,Tennis
2022,Women,1297739,444223,1005,St. Norbert College,Total
2022,Women,128836,37585,1005,St. Norbert College,Volleyball
2003,Men,119123,45521,2093,University of Chicago,Baseball
2003,Men,176613,68833,2093,University of Chicago,Basketball
2003,Men,343422,149932,2093,University of Chicago,Football
2003,Men,118055,52376,2093,University of Chicago,Soccer
2003,Men,72511,15465,2093,University of Chicago,Swimming & Diving
2003,Men,39899,12583,2093,University of Chicago,Tennis
2003,Men,1055244,416842,2093,University of Chicago,Total
2003,Men,102032,49884,2093,University of Chicago,Cross Country
2003,Men,83589,22248,2093,University of Chicago,Wrestling
2003,Men,102032,49884,2093,University of Chicago,All Track Combined
2003,Women,159779,60214,2168,University of Chicago,Basketball
2003,Women,137270,71660,2168,University of Chicago,Soccer
2003,Women,93698,40792,2168,University of Chicago,Softball
